4.083929 2.895267 4.2019
4.084410 2.795641 3.4976
4.084891 2.696016 2.7718
4.085373 2.596391 2.0579
4.085854 2.496766 1.3859
4.086335 2.397140 0.7812
4.086816 2.297515 0.2650
4.087297 2.197890 -0.1440
4.087778 2.098264 -0.4287
4.088259 1.998639 -0.5721
4.088740 1.899014 -0.5558
4.089222 1.799389 -0.3600
4.089703 1.699763 0.0367
4.090184 1.600138 0.6552
4.090665 1.500513 1.5126
4.091146 1.400887 2.6172
4.091627 1.301262 3.9606
4.092108 1.201637 5.5089
4.092589 1.102012 7.1960
4.093071 1.002386 8.9213
4.093552 0.902761 10.5573
4.094033 0.803136 11.9682
4.094514 0.703511 13.0357
4.094995 0.603885 13.6847
4.095476 0.504260 13.8987
4.095957 0.404635 13.7195
4.096438 0.305009 13.2334
4.096920 0.205384 12.5487
4.097401 0.105759 11.7746
4.097882 0.006134 11.0059
4.098363 -0.093492 10.3166
4.098844 -0.193117 9.7599
4.099325 -0.292742 9.3733
4.099806 -0.392368 9.1859
4.100287 -0.491993 9.2247
4.100768 -0.591618 9.5205
4.101250 -0.691243 10.1101
4.101731 -0.790869 11.0344
4.102212 -0.890494 12.3314
4.102693 -0.990119 14.0227

3.984547 2.895748 5.1099
3.985028 2.796123 4.3733
3.985509 2.696497 3.6103
3.985990 2.596872 2.8549
3.986471 2.497247 2.1383
3.986953 2.397621 1.4878
3.987434 2.297996 0.9273
3.987915 2.198371 0.4779
3.988396 2.098746 0.1591
3.988877 1.999120 -0.0101
3.989358 1.899495 -0.0106
3.989839 1.799870 0.1775
3.990320 1.700244 0.5740
3.990802 1.600619 1.1970
3.991283 1.500994 2.0606
3.991764 1.401369 3.1695
3.992245 1.301743 4.5122
3.992726 1.202118 6.0527
3.993207 1.102493 7.7235
3.993688 1.002867 9.4236
3.994169 0.903242 11.0260
3.994651 0.803617 12.3964
3.995132 0.703992 13.4193
3.995613 0.604366 14.0234
3.996094 0.504741 14.1964
3.996575 0.405116 13.9833
3.997056 0.305491 13.4714
3.997537 0.205865 12.7685
3.998018 0.106240 11.9817
3.998499 0.006615 11.2044
3.998981 -0.093011 10.5098
3.999462 -0.192636 9.9514
3.999943 -0.292261 9.5677
4.000424 -0.391886 9.3887
4.000905 -0.491512 9.4418
4.001386 -0.591137 9.7575
4.001867 -0.690762 10.3710
4.002348 -0.790388 11.3215
4.002830 -0.890013 12.6452
4.003311 -0.989638 14.3618

3.885165 2.896229 6.0609
3.885646 2.796604 5.3177
3.886127 2.696978 4.5421
3.886608 2.597353 3.7675
3.887089 2.497728 3.0254
3.887570 2.398103 2.3447
3.888051 2.298477 1.7519
3.888533 2.198852 1.2712
3.889014 2.099227 0.9249
3.889495 1.999601 0.7343
3.889976 1.899976 0.7199
3.890457 1.800351 0.9011
3.890938 1.700726 1.2959
3.891419 1.601100 1.9194
3.891900 1.501475 2.7820
3.892382 1.401850 3.8847
3.892863 1.302224 5.2135
3.893344 1.202599 6.7313
3.893825 1.102974 8.3711
3.894306 1.003349 10.0335
3.894787 0.903723 11.5943
3.895268 0.804098 12.9223
3.895749 0.704473 13.9058
3.896231 0.604847 14.4768
3.896712 0.505222 14.6253
3.897193 0.405597 14.3971
3.897674 0.305972 13.8778
3.898155 0.206346 13.1719
3.898636 0.106721 12.3835
3.899117 0.007096 11.6036
3.899598 -0.092529 10.9052
3.900079 -0.192155 10.3433
3.900561 -0.291780 9.9590
3.901042 -0.391405 9.7845
3.901523 -0.491031 9.8487
3.902004 -0.590656 10.1809
3.902485 -0.690281 10.8140
3.902966 -0.789906 11.7827
3.903447 -0.889532 13.1187
3.903928 -0.989157 14.8383

3.785782 2.896710 7.0175
3.786264 2.797085 6.3001
3.786745 2.697460 5.5437
3.787226 2.597834 4.7793
3.787707 2.498209 4.0376
3.788188 2.398584 3.3485
3.788669 2.298958 2.7406
3.789150 2.199333 2.2411
3.789631 2.099708 1.8758
3.790113 2.000083 1.6685
3.790594 1.900457 1.6413
3.791075 1.800832 1.8133
3.791556 1.701207 2.2006
3.792037 1.601581 2.8151
3.792518 1.501956 3.6632
3.792999 1.402331 4.7428
3.793480 1.302706 6.0381
3.793962 1.203080 7.5122
3.794443 1.103455 9.1006
3.794924 1.003830 10.7084
3.795405 0.904204 12.2168
3.795886 0.804579 13.5001
3.796367 0.704954 14.4510
3.796848 0.605329 15.0045
3.797329 0.505703 15.1506
3.797810 0.406078 14.9322
3.798292 0.306453 14.4299
3.798773 0.206827 13.7422
3.799254 0.107202 12.9679
3.799735 0.007577 12.1954
3.800216 -0.092048 11.4975
3.800697 -0.191674 10.9323
3.801178 -0.291299 10.5447
3.801659 -0.390924 10.3708
3.802141 -0.490549 10.4412
3.802622 -0.590175 10.7843
3.803103 -0.689800 11.4287
3.803584 -0.789425 12.4030
3.804065 -0.889051 13.7317
3.804546 -0.988676 15.4259

3.686400 2.897191 7.9349
3.686881 2.797566 7.2799
3.687362 2.697941 6.5796
3.687844 2.598315 5.8607
3.688325 2.498690 5.1516
3.688806 2.399065 4.4815
3.689287 2.299440 3.8803
3.689768 2.199814 3.3780
3.690249 2.100189 3.0035
3.690730 2.000564 2.7836
3.691211 1.900938 2.7421
3.691693 1.801313 2.8981
3.692174 1.701688 3.2662
3.692655 1.602063 3.8553
3.693136 1.502437 4.6684
3.693617 1.402812 5.7007
3.694098 1.303187 6.9357
3.694579 1.203561 8.3384
3.695060 1.103936 9.8494
3.695541 1.004311 11.3811
3.696023 0.904686 12.8232
3.696504 0.805060 14.0586
3.696985 0.705435 14.9857
3.697466 0.605810 15.5414
3.697947 0.506184 15.7131
3.698428 0.406559 15.5369
3.698909 0.306934 15.0840
3.699390 0.207309 14.4434
3.699872 0.107683 13.7064
3.700353 0.008058 12.9574
3.700834 -0.091567 12.2697
3.701315 -0.191193 11.7047
3.701796 -0.290818 11.3130
3.702277 -0.390443 11.1354
3.702758 -0.490068 11.2052
3.703239 -0.589694 11.5495
3.703721 -0.689319 12.1919
3.704202 -0.788944 13.1525
3.704683 -0.888569 14.4471
3.705164 -0.988195 16.0800

3.587018 2.897672 8.7670
3.587499 2.798047 8.2112
3.587980 2.698422 7.6055
3.588461 2.598796 6.9704
3.588942 2.499171 6.3297
3.589424 2.399546 5.7102
3.589905 2.299921 5.1414
3.590386 2.200295 4.6546
3.590867 2.100670 4.2813
3.591348 2.001045 4.0511
3.591829 1.901420 3.9899
3.592310 1.801794 4.1178
3.592791 1.702169 4.4483
3.593272 1.602544 4.9884
3.593754 1.502918 5.7386
3.594235 1.403293 6.6926
3.594716 1.303668 7.8345
3.595197 1.204043 9.1330
3.595678 1.104417 10.5360
3.596159 1.004792 11.9665
3.596640 0.905167 13.3263
3.597121 0.805541 14.5095
3.597603 0.705916 15.4221
3.598084 0.606291 16.0023
3.598565 0.506666 16.2320
3.599046 0.407040 16.1362
3.599527 0.307415 15.7723
3.600008 0.207790 15.2159
3.600489 0.108164 14.5477
3.600970 0.008539 13.8466
3.601452 -0.091086 13.1853
3.601933 -0.190711 12.6292
3.602414 -0.290337 12.2348
3.602895 -0.389962 12.0489
3.603376 -0.489587 12.1080
3.603857 -0.589213 12.4383
3.604338 -0.688838 13.0575
3.604819 -0.788463 13.9766
3.605301 -0.888088 15.2008
3.605782 -0.987714 16.7264

3.487636 2.898153 9.4730
3.488117 2.798528 9.0487
3.488598 2.698903 8.5732
3.489079 2.599278 8.0591
3.489560 2.499652 7.5231
3.490041 2.400027 6.9871
3.490522 2.300402 6.4777
3.491004 2.200776 6.0254
3.491485 2.101151 5.6629
3.491966 2.001526 5.4223
3.492447 1.901901 5.3318
3.492928 1.802275 5.4135
3.493409 1.702650 5.6817
3.493890 1.603025 6.1429
3.494371 1.503400 6.7968
3.494852 1.403774 7.6373
3.495334 1.304149 8.6502
3.495815 1.204524 9.8099
3.496296 1.104898 11.0735
3.496777 1.005273 12.3771
3.497258 0.905648 13.6378
3.497739 0.806023 14.7637
3.498220 0.706397 15.6699
3.498701 0.606772 16.2957
3.499183 0.507147 16.6155
3.499664 0.407521 16.6399
3.500145 0.307896 16.4083
3.500626 0.208271 15.9786
3.501107 0.108646 15.4179
3.501588 0.009020 14.7966
3.502069 -0.090605 14.1852
3.502550 -0.190230 13.6517
3.503032 -0.289856 13.2584
3.503513 -0.389481 13.0584
3.503994 -0.489106 13.0922
3.504475 -0.588731 13.3854
3.504956 -0.688357 13.9504
3.505437 -0.787982 14.7887
3.505918 -0.887607 15.8947
3.506399 -0.987233 17.2558

3.388253 2.898635 10.0235
3.388735 2.799009 9.7545
3.389216 2.699384 9.4374
3.389697 2.599759 9.0754
3.390178 2.500133 8.6765
3.390659 2.400508 8.2545
3.391140 2.300883 7.8298
3.391621 2.201258 7.4294
3.392102 2.101632 7.0852
3.392583 2.002007 6.8307
3.393065 1.902382 6.6973
3.393546 1.802756 6.7105
3.394027 1.703131 6.8874
3.394508 1.603506 7.2366
3.394989 1.503881 7.7593
3.395470 1.404255 8.4510
3.395951 1.304630 9.3013
3.396432 1.205005 10.2910
3.396914 1.105380 11.3878
3.397395 1.005754 12.5425
3.397876 0.906129 13.6892
3.398357 0.806504 14.7517
3.398838 0.706878 15.6559
3.399319 0.607253 16.3428
3.399800 0.507628 16.7786
3.400281 0.408003 16.9573
3.400763 0.308377 16.8978
3.401244 0.208752 16.6372
3.401725 0.109127 16.2251
3.402206 0.009501 15.7202
3.402687 -0.090124 15.1872
3.403168 -0.189749 14.6939
3.403649 -0.289374 14.3070
3.404130 -0.389000 14.0850
3.404612 -0.488625 14.0728
3.405093 -0.588250 14.2969
3.405574 -0.687876 14.7655
3.406055 -0.787501 15.4719
3.406536 -0.887126 16.4007
3.407017 -0.986751 17.5314

3.288871 2.899116 10.4051
3.289352 2.799490 10.3036
3.289833 2.699865 10.1620
3.290314 2.600240 9.9736
3.290796 2.500615 9.7357
3.291277 2.400989 9.4512
3.291758 2.301364 9.1313
3.292239 2.201739 8.7960
3.292720 2.102113 8.4740
3.293201 2.002488 8.1993
3.293682 1.902863 8.0070
3.294163 1.803238 7.9278
3.294645 1.703612 7.9843
3.295126 1.603987 8.1900
3.295607 1.504362 8.5501
3.296088 1.404736 9.0639
3.296569 1.305111 9.7255
3.297050 1.205486 10.5229
3.297531 1.105861 11.4346
3.298012 1.006235 12.4258
3.298494 0.906610 13.4478
3.298975 0.806985 14.4408
3.299456 0.707360 15.3421
3.299937 0.607734 16.0956
3.300418 0.508109 16.6603
3.300899 0.408484 17.0142
3.301380 0.308858 17.1552
3.301861 0.209233 17.0977
3.302343 0.109608 16.8711
3.302824 0.009983 16.5179
3.303305 -0.089643 16.0925
3.303786 -0.189268 15.6583
3.304267 -0.288893 15.2823
3.304748 -0.388519 15.0271
3.305229 -0.488144 14.9422
3.305710 -0.587769 15.0565
3.306192 -0.687394 15.3770
3.306673 -0.787020 15.8921
3.307154 -0.886645 16.5793
3.307635 -0.986270 17.4131

3.189489 2.899597 10.6215
3.189970 2.799972 10.6875
3.190451 2.700346 10.7258
3.190932 2.600721 10.7199
3.191413 2.501096 10.6550
3.191894 2.401470 10.5214
3.192376 2.301845 10.3177
3.192857 2.202220 10.0542
