1.214040 4.973939 100
 1.242885 3.561976 100

 
1.214040 4.973939 100
 -0.000292 5.663703 100

 
1.214040 4.973939 100
 2.152116 5.520919 100

 
1.242885 3.561976 100
 -0.000292 2.844717 100

 
1.242885 3.561976 100
 2.464154 2.823368 100

 
-0.000292 5.663703 100
 -1.214665 4.973607 100

 
-0.000292 5.663703 100
 -0.000412 6.748955 100

 
-0.000292 2.844717 100
 -1.243577 3.561879 100

 
-0.000292 2.844717 100
 -0.000175 1.421504 100

 
2.464154 2.823368 100
 2.484004 1.439098 100

 
2.464154 2.823368 100
 3.402370 3.372046 100

 
-1.243577 3.561879 100
 -1.214665 4.973607 100

 
-1.243577 3.561879 100
 -2.464874 2.822806 100

 
-0.000175 1.421504 100
 1.236078 0.706264 100

 
-0.000175 1.421504 100
 -1.236156 0.706079 100

 
-1.214665 4.973607 100
 -2.152554 5.520757 100

 
-2.464874 2.822806 100
 -2.484484 1.438675 100

 
-2.464874 2.822806 100
 -3.403020 3.371418 100

 
2.484004 1.439098 100
 1.236078 0.706264 100

 
2.484004 1.439098 100
 3.717923 0.680440 100

 
1.236078 0.706264 100
 1.236156 -0.706079 100

 
3.717923 0.680440 100
 3.718123 -0.679372 100

 
3.717923 0.680440 100
 4.653979 1.231366 100

 
1.236156 -0.706079 100
 2.484484 -1.438675 100

 
1.236156 -0.706079 100
 0.000175 -1.421504 100

 
-1.236156 0.706079 100
 -2.484484 1.438675 100

 
-1.236156 0.706079 100
 -1.236078 -0.706264 100

 
3.718123 -0.679372 100
 2.484484 -1.438675 100

 
3.718123 -0.679372 100
 4.654317 -1.229800 100

 
2.484484 -1.438675 100
 2.464874 -2.822806 100

 
2.464874 -2.822806 100
 1.243577 -3.561879 100

 
2.464874 -2.822806 100
 3.403020 -3.371418 100

 
0.000175 -1.421504 100
 -1.236078 -0.706264 100

 
0.000175 -1.421504 100
 0.000292 -2.844717 100

 
1.243577 -3.561879 100
 0.000292 -2.844717 100

 
1.243577 -3.561879 100
 1.214665 -4.973607 100

 
-2.484484 1.438675 100
 -3.718123 0.679372 100

 
-1.236078 -0.706264 100
 -2.484004 -1.439098 100

 
-3.718123 0.679372 100
 -3.717923 -0.680440 100

 
-3.718123 0.679372 100
 -4.654317 1.229800 100

 
0.000292 -2.844717 100
 -1.242885 -3.561976 100

 
-2.484004 -1.439098 100
 -3.717923 -0.680440 100

 
-2.484004 -1.439098 100
 -2.464154 -2.823368 100

 
1.214665 -4.973607 100
 0.000292 -5.663703 100

 
1.214665 -4.973607 100
 2.152554 -5.520757 100

 
-1.242885 -3.561976 100
 -2.464154 -2.823368 100

 
-1.242885 -3.561976 100
 -1.214040 -4.973939 100

 
0.000292 -5.663703 100
 -1.214040 -4.973939 100

 
0.000292 -5.663703 100
 0.000412 -6.748955 100

 
-3.717923 -0.680440 100
 -4.653979 -1.231366 100

 
-2.464154 -2.823368 100
 -3.402370 -3.372046 100

 
-1.214040 -4.973939 100
 -2.152116 -5.520919 100

 
